version https://git-lfs.github.com/spec/v1
oid sha256:e1ca481d9fd32dbf5e983bf9ef94a1b68655401088b289e07821d982b86e1396
size 96979305
11374574852829,btc_ptmc_accept,1.0000000000
11374641209717,btc_gpu_c88_near_miss_continue,20.0000000000
11374679221924,btc_ptmc_rep_hot,1.0000000000
11374679332712,btc_ptmc_rep_cold,0.0000000000
11374679416699,btc_ptmc_accept,1.0000000000
11374679454893,btc_ptmc_rep_hot,2.0000000000
11374679503929,btc_ptmc_rep_cold,1.0000000000
11374679535065,btc_ptmc_accept,1.0000000000
11374679567353,btc_ptmc_rep_hot,3.0000000000
11374679598955,btc_ptmc_rep_cold,2.0000000000
11374679629068,btc_ptmc_accept,1.0000000000
11374679665740,btc_ptmc_rep_hot,4.0000000000
11374679696304,btc_ptmc_rep_cold,3.0000000000
11374679724948,btc_ptmc_accept,1.0000000000
11374679755496,btc_ptmc_rep_hot,5.0000000000
11374679784707,btc_ptmc_rep_cold,4.0000000000
11374679813665,btc_ptmc_accept,1.0000000000
11374679844479,btc_ptmc_rep_hot,6.0000000000
11374679874388,btc_ptmc_rep_cold,5.0000000000
11374679913460,btc_ptmc_accept,1.0000000000
11374679949073,btc_ptmc_rep_hot,7.0000000000
11374679980661,btc_ptmc_rep_cold,6.0000000000
11374680017356,btc_ptmc_accept,1.0000000000
11374750021163,btc_gpu_c88_near_miss_continue,21.0000000000
11374784159763,btc_ptmc_rep_hot,1.0000000000
11374784270178,btc_ptmc_rep_cold,0.0000000000
11374784307661,btc_ptmc_accept,1.0000000000
11374784345939,btc_ptmc_rep_hot,2.0000000000
11374784378055,btc_ptmc_rep_cold,1.0000000000
11374784408732,btc_ptmc_accept,1.0000000000
11374784445646,btc_ptmc_rep_hot,3.0000000000
11374784476860,btc_ptmc_rep_cold,2.0000000000
11374784506314,btc_ptmc_accept,1.0000000000
11374784542219,btc_ptmc_rep_hot,4.0000000000
11374784598028,btc_ptmc_rep_cold,3.0000000000
11374784626953,btc_ptmc_accept,0.9048409551
11374784660787,btc_ptmc_rep_hot,5.0000000000
11374784690655,btc_ptmc_rep_cold,4.0000000000
11374784719884,btc_ptmc_accept,0.9394144973
11374784755651,btc_ptmc_rep_hot,6.0000000000
11374784787241,btc_ptmc_rep_cold,5.0000000000
11374784829999,btc_ptmc_accept,1.0000000000
11374784865871,btc_ptmc_rep_hot,7.0000000000
11374784897302,btc_ptmc_rep_cold,6.0000000000
11374784930752,btc_ptmc_accept,1.0000000000
11374792781168,btc_gpu_c88_near_miss_continue,22.0000000000
11374877296364,btc_gpu_c88_near_miss_continue,21.0000000000
11374884169112,btc_ptmc_rep_hot,1.0000000000
11374884265413,btc_ptmc_rep_cold,0.0000000000
11374884301053,btc_ptmc_accept,1.0000000000
11374884338684,btc_ptmc_rep_hot,2.0000000000
11374884367395,btc_ptmc_rep_cold,1.0000000000
11374884395725,btc_ptmc_accept,1.0000000000
11374884432347,btc_ptmc_rep_hot,3.0000000000
11374884465717,btc_ptmc_rep_cold,2.0000000000
11374884497442,btc_ptmc_accept,1.0000000000
11374884537876,btc_ptmc_rep_hot,4.0000000000
11374884610538,btc_ptmc_rep_cold,3.0000000000
11374884644278,btc_ptmc_accept,1.0000000000
11374884679574,btc_ptmc_rep_hot,5.0000000000
11374884714307,btc_ptmc_rep_cold,4.0000000000
11374884748761,btc_ptmc_accept,1.0000000000
11374884789356,btc_ptmc_rep_hot,6.0000000000
11374884842373,btc_ptmc_rep_cold,5.0000000000
11374884877736,btc_ptmc_accept,1.0000000000
